ds,Population
2057-01-01,8503666750.278478
2057-02-01,8503341435.166484
2057-03-01,8503047602.162103
2057-04-01,8502722287.05011
2057-05-01,8502407465.973987
2057-06-01,8502082150.861994
2057-07-01,8501767329.785871
2057-08-01,8501442014.673878
2057-09-01,8501116699.561884
2057-10-01,8500801878.485762
2057-11-01,8500476563.373768
2057-12-01,8500161742.297646
2058-01-01,8499836427.185652
2058-02-01,8499511112.073658
2058-03-01,8499217279.069277
2058-04-01,8498891963.957284
2058-05-01,8498577142.881161
2058-06-01,8498251827.769168
2058-07-01,8497937006.693045
2058-08-01,8497611691.581052
2058-09-01,8497286376.469058
2058-10-01,8496971555.392936
2058-11-01,8496646240.280942
2058-12-01,8496331419.20482
2059-01-01,8496006104.092826
2059-02-01,8495680788.980832
2059-03-01,8495386955.976451
2059-04-01,8495061640.864458
2059-05-01,8494746819.788335
2059-06-01,8494421504.676342
2059-07-01,8494106683.600219
2059-08-01,8493781368.488226
2059-09-01,8493456053.376232
2059-10-01,8493141232.30011
2059-11-01,8492815917.188116
2059-12-01,8492501096.111994
2060-01-01,8492175781.0
2060-02-01,8490536034.718588
2060-03-01,8489002078.519847
2060-04-01,8487362332.238434
2060-05-01,8485775480.998358
2060-06-01,8484135734.716945
2060-07-01,8482548883.476869
2060-08-01,8480909137.195456
2060-09-01,8479269390.914043
2060-10-01,8477682539.673966
2060-11-01,8476042793.392554
2060-12-01,8474455942.152477
2061-01-01,8472816195.871065
2061-02-01,8471176449.589652
2061-03-01,8469695388.432247
2061-04-01,8468055642.150835
2061-05-01,8466468790.910758
2061-06-01,8464829044.629346
2061-07-01,8463242193.389269
2061-08-01,8461602447.107857
2061-09-01,8459962700.826444
2061-10-01,8458375849.586368
2061-11-01,8456736103.304955
2061-12-01,8455149252.064878
2062-01-01,8453509505.783465
2062-02-01,8451869759.502053
2062-03-01,8450388698.344648
2062-04-01,8448748952.063235
2062-05-01,8447162100.823159
2062-06-01,8445522354.541746
2062-07-01,8443935503.30167
2062-08-01,8442295757.020257
2062-09-01,8440656010.738845
2062-10-01,8439069159.498768
2062-11-01,8437429413.217356
2062-12-01,8435842561.977279
2063-01-01,8434202815.695867
2063-02-01,8432563069.4144535
2063-03-01,8431082008.257049
2063-04-01,8429442261.9756365
2063-05-01,8427855410.735559
2063-06-01,8426215664.454147
2063-07-01,8424628813.21407
2063-08-01,8422989066.932658
2063-09-01,8421349320.651245
2063-10-01,8419762469.411168
2063-11-01,8418122723.129756
2063-12-01,8416535871.889679
2064-01-01,8414896125.608267
2064-02-01,8413256379.326855
2064-03-01,8411722423.128114
2064-04-01,8410082676.846701
2064-05-01,8408495825.606625
2064-06-01,8406856079.325212
2064-07-01,8405269228.085135
2064-08-01,8403629481.803722
2064-09-01,8401989735.52231
2064-10-01,8400402884.282233
2064-11-01,8398763138.000821
2064-12-01,8397176286.760744
2065-01-01,8395536540.479332
2065-02-01,8393896794.197919
2065-03-01,8392415733.040514
2065-04-01,8390775986.759102
2065-05-01,8389189135.519025
2065-06-01,8387549389.237613
2065-07-01,8385962537.997536
2065-08-01,8384322791.716124
2065-09-01,8382683045.4347105
2065-10-01,8381096194.194634
2065-11-01,8379456447.913221
2065-12-01,8377869596.673144
2066-01-01,8376229850.391732
2066-02-01,8374590104.11032
2066-03-01,8373109042.952915
2066-04-01,8371469296.671502
2066-05-01,8369882445.431426
2066-06-01,8368242699.150013
2066-07-01,8366655847.909936
2066-08-01,8365016101.628524
2066-09-01,8363376355.347112
2066-10-01,8361789504.107035
2066-11-01,8360149757.825623
2066-12-01,8358562906.585546
2067-01-01,8356923160.304132
2067-02-01,8355283414.02272
2067-03-01,8353802352.865315
2067-04-01,8352162606.583903
2067-05-01,8350575755.343826
2067-06-01,8348936009.062414
2067-07-01,8347349157.822337
2067-08-01,8345709411.540924
2067-09-01,8344069665.259512
2067-10-01,8342482814.019435
2067-11-01,8340843067.738023
2067-12-01,8339256216.497946
2068-01-01,8337616470.216534
2068-02-01,8335976723.935121
2068-03-01,8334442767.736381
2068-04-01,8332803021.4549675
2068-05-01,8331216170.214891
2068-06-01,8329576423.933478
2068-07-01,8327989572.693402
2068-08-01,8326349826.411989
2068-09-01,8324710080.130577
2068-10-01,8323123228.8905
2068-11-01,8321483482.609088
2068-12-01,8319896631.369011
2069-01-01,8318256885.087599
2069-02-01,8316617138.806186
2069-03-01,8315136077.648781
2069-04-01,8313496331.367369
2069-05-01,8311909480.127292
2069-06-01,8310269733.84588
2069-07-01,8308682882.605803
2069-08-01,8307043136.32439
2069-09-01,8305403390.042977
2069-10-01,8303816538.802901
2069-11-01,8302176792.521488
2069-12-01,8300589941.281411
2070-01-01,8298950194.999999
2070-02-01,8296135722.75794
2070-03-01,8293593618.79737
2070-04-01,8290779146.555311
2070-05-01,8288055463.740416
2070-06-01,8285240991.498356
2070-07-01,8282517308.68346
2070-08-01,8279702836.4414015
2070-09-01,8276888364.199342
2070-10-01,8274164681.384446
2070-11-01,8271350209.142386
2070-12-01,8268626526.327491
2071-01-01,8265812054.085432
2071-02-01,8262997581.843372
2071-03-01,8260455477.882803
2071-04-01,8257641005.640744
2071-05-01,8254917322.825848
2071-06-01,8252102850.583789
2071-07-01,8249379167.768893
2071-08-01,8246564695.526834
2071-09-01,8243750223.284775
2071-10-01,8241026540.469879
2071-11-01,8238212068.227819
2071-12-01,8235488385.412924
2072-01-01,8232673913.170864
2072-02-01,8229859440.928805
2072-03-01,8227226547.541073
2072-04-01,8224412075.299013
2072-05-01,8221688392.4841175
2072-06-01,8218873920.242059
2072-07-01,8216150237.427162
2072-08-01,8213335765.185103
2072-09-01,8210521292.943045
2072-10-01,8207797610.128148
2072-11-01,8204983137.886089
2072-12-01,8202259455.071193
2073-01-01,8199444982.829134
2073-02-01,8196630510.587075
2073-03-01,8194088406.626505
2073-04-01,8191273934.384446
2073-05-01,8188550251.5695505
2073-06-01,8185735779.327491
2073-07-01,8183012096.512595
2073-08-01,8180197624.270536
2073-09-01,8177383152.028477
2073-10-01,8174659469.213581
2073-11-01,8171844996.971522
2073-12-01,8169121314.156626
2074-01-01,8166306841.914567
2074-02-01,8163492369.672507
2074-03-01,8160950265.711938
2074-04-01,8158135793.469879
2074-05-01,8155412110.654983
2074-06-01,8152597638.412924
2074-07-01,8149873955.598028
2074-08-01,8147059483.355968
2074-09-01,8144245011.11391
2074-10-01,8141521328.299014
2074-11-01,8138706856.056954
2074-12-01,8135983173.242059
2075-01-01,8133168700.999999
2075-02-01,8130354228.75794
2075-03-01,8127812124.797371
2075-04-01,8124997652.555312
2075-05-01,8122273969.740416
2075-06-01,8119459497.498357
2075-07-01,8116735814.68346
2075-08-01,8113921342.4414015
2075-09-01,8111106870.199343
2075-10-01,8108383187.384446
2075-11-01,8105568715.142387
2075-12-01,8102845032.327492
2076-01-01,8100030560.085432
2076-02-01,8097216087.843373
2076-03-01,8094583194.455641
2076-04-01,8091768722.213581
2076-05-01,8089045039.398685
2076-06-01,8086230567.156626
2076-07-01,8083506884.34173
2076-08-01,8080692412.099671
2076-09-01,8077877939.857612
2076-10-01,8075154257.042716
2076-11-01,8072339784.800657
2076-12-01,8069616101.985761
2077-01-01,8066801629.743702
2077-02-01,8063987157.501642
2077-03-01,8061445053.541073
2077-04-01,8058630581.299014
2077-05-01,8055906898.484118
2077-06-01,8053092426.242059
2077-07-01,8050368743.427163
2077-08-01,8047554271.185103
2077-09-01,8044739798.943045
2077-10-01,8042016116.128149
2077-11-01,8039201643.886089
2077-12-01,8036477961.071194
2078-01-01,8033663488.829135
2078-02-01,8030849016.587075
2078-03-01,8028306912.626506
2078-04-01,8025492440.384447
2078-05-01,8022768757.5695505
2078-06-01,8019954285.327492
2078-07-01,8017230602.512596
2078-08-01,8014416130.270536
2078-09-01,8011601658.028478
2078-10-01,8008877975.213581
2078-11-01,8006063502.971522
2078-12-01,8003339820.156627
2079-01-01,8000525347.914567
2079-02-01,7997710875.672508
2079-03-01,7995168771.711939
2079-04-01,7992354299.469879
2079-05-01,7989630616.6549835
2079-06-01,7986816144.412925
2079-07-01,7984092461.598028
2079-08-01,7981277989.355969
2079-09-01,7978463517.11391
2079-10-01,7975739834.299014
2079-11-01,7972925362.056955
2079-12-01,7970201679.242059
2080-01-01,7967387207.0
2080-02-01,7963509592.366822
2080-03-01,7959882146.419655
2080-04-01,7956004531.786477
2080-05-01,7952252001.4963045
2080-06-01,7948374386.863126
2080-07-01,7944621856.572954
2080-08-01,7940744241.939775
2080-09-01,7936866627.306598
2080-10-01,7933114097.016425
2080-11-01,7929236482.383246
2080-12-01,7925483952.093074
2081-01-01,7921606337.459896
2081-02-01,7917728722.826717
2081-03-01,7914226361.222557
2081-04-01,7910348746.589378
2081-05-01,7906596216.299206
2081-06-01,7902718601.666028
2081-07-01,7898966071.375855
2081-08-01,7895088456.742678
2081-09-01,7891210842.109499
2081-10-01,7887458311.819326
2081-11-01,7883580697.186149
2081-12-01,7879828166.895976
2082-01-01,7875950552.262797
2082-02-01,7872072937.62962
2082-03-01,7868570576.025458
2082-04-01,7864692961.392281
2082-05-01,7860940431.102108
2082-06-01,7857062816.468929
2082-07-01,7853310286.178757
2082-08-01,7849432671.545579
2082-09-01,7845555056.912401
2082-10-01,7841802526.622229
2082-11-01,7837924911.98905
2082-12-01,7834172381.698877
2083-01-01,7830294767.0657
2083-02-01,7826417152.432521
2083-03-01,7822914790.828361
2083-04-01,7819037176.195182
2083-05-01,7815284645.905009
2083-06-01,7811407031.2718315
2083-07-01,7807654500.981659
2083-08-01,7803776886.348481
2083-09-01,7799899271.715302
2083-10-01,7796146741.42513
2083-11-01,7792269126.791952
2083-12-01,7788516596.50178
2084-01-01,7784638981.868601
2084-02-01,7780761367.235423
2084-03-01,7777133921.288257
2084-04-01,7773256306.655078
2084-05-01,7769503776.364905
2084-06-01,7765626161.731728
2084-07-01,7761873631.441555
2084-08-01,7757996016.808376
2084-09-01,7754118402.175199
2084-10-01,7750365871.885026
2084-11-01,7746488257.251848
2084-12-01,7742735726.961676
2085-01-01,7738858112.328497
2085-02-01,7734980497.695319
2085-03-01,7731478136.091158
2085-04-01,7727600521.45798
2085-05-01,7723847991.167808
2085-06-01,7719970376.534629
2085-07-01,7716217846.244456
2085-08-01,7712340231.611279
2085-09-01,7708462616.9781
2085-10-01,7704710086.687928
2085-11-01,7700832472.0547495
2085-12-01,7697079941.764577
2086-01-01,7693202327.131399
2086-02-01,7689324712.49822
2086-03-01,7685822350.89406
2086-04-01,7681944736.260881
2086-05-01,7678192205.970709
2086-06-01,7674314591.337531
2086-07-01,7670562061.0473585
2086-08-01,7666684446.41418
2086-09-01,7662806831.781002
2086-10-01,7659054301.490829
2086-11-01,7655176686.857652
2086-12-01,7651424156.567479
2087-01-01,7647546541.9343
2087-02-01,7643668927.301123
2087-03-01,7640166565.696961
2087-04-01,7636288951.063784
2087-05-01,7632536420.773611
2087-06-01,7628658806.140432
2087-07-01,7624906275.85026
2087-08-01,7621028661.217082
2087-09-01,7617151046.583903
2087-10-01,7613398516.293731
2087-11-01,7609520901.660553
2087-12-01,7605768371.37038
2088-01-01,7601890756.737203
2088-02-01,7598013142.104024
2088-03-01,7594385696.1568575
2088-04-01,7590508081.523679
2088-05-01,7586755551.233507
2088-06-01,7582877936.600328
2088-07-01,7579125406.310156
2088-08-01,7575247791.676978
2088-09-01,7571370177.043799
2088-10-01,7567617646.753627
2088-11-01,7563740032.120449
2088-12-01,7559987501.8302765
2089-01-01,7556109887.197099
2089-02-01,7552232272.56392
2089-03-01,7548729910.959759
2089-04-01,7544852296.326581
2089-05-01,7541099766.036408
2089-06-01,7537222151.403231
2089-07-01,7533469621.113058
2089-08-01,7529592006.479879
2089-09-01,7525714391.846702
2089-10-01,7521961861.556529
2089-11-01,7518084246.92335
2089-12-01,7514331716.633178
2090-01-01,7510454102.0
2090-02-01,7505764500.331873
2090-03-01,7501528731.083242
2090-04-01,7496839129.415115
2090-05-01,7492300805.220154
2090-06-01,7487611203.552027
2090-07-01,7483072879.357064
2090-08-01,7478383277.688937
2090-09-01,7473693676.02081
2090-10-01,7469155351.825849
2090-11-01,7464465750.1577215
2090-12-01,7459927425.96276
2091-01-01,7455237824.294633
2091-02-01,7450548222.626506
2091-03-01,7446312453.377875
2091-04-01,7441622851.709748
2091-05-01,7437084527.514787
2091-06-01,7432394925.84666
2091-07-01,7427856601.651698
2091-08-01,7423166999.983571
2091-09-01,7418477398.315444
2091-10-01,7413939074.1204815
2091-11-01,7409249472.452354
2091-12-01,7404711148.257393
2092-01-01,7400021546.589266
2092-02-01,7395331944.921139
2092-03-01,7390944898.199343
2092-04-01,7386255296.531216
2092-05-01,7381716972.336254
2092-06-01,7377027370.668127
2092-07-01,7372489046.4731655
2092-08-01,7367799444.805038
2092-09-01,7363109843.136911
2092-10-01,7358571518.94195
2092-11-01,7353881917.273823
2092-12-01,7349343593.078861
2093-01-01,7344653991.410734
2093-02-01,7339964389.742607
2093-03-01,7335728620.493976
2093-04-01,7331039018.825849
2093-05-01,7326500694.630887
2093-06-01,7321811092.96276
2093-07-01,7317272768.767798
2093-08-01,7312583167.099671
2093-09-01,7307893565.431544
2093-10-01,7303355241.236583
2093-11-01,7298665639.568456
2093-12-01,7294127315.373494
2094-01-01,7289437713.705367
2094-02-01,7284748112.03724
2094-03-01,7280512342.788609
2094-04-01,7275822741.1204815
2094-05-01,7271284416.92552
2094-06-01,7266594815.257393
2094-07-01,7262056491.062431
2094-08-01,7257366889.394304
2094-09-01,7252677287.726177
2094-10-01,7248138963.531216
2094-11-01,7243449361.863089
2094-12-01,7238911037.668127
2095-01-01,7234221436.0
2095-02-01,7229531834.331873
2095-03-01,7225296065.083242
2095-04-01,7220606463.415115
2095-05-01,7216068139.220154
2095-06-01,7211378537.552027
2095-07-01,7206840213.357064
2095-08-01,7202150611.688937
2095-09-01,7197461010.02081
2095-10-01,7192922685.825849
2095-11-01,7188233084.1577215
2095-12-01,7183694759.96276
2096-01-01,7179005158.294633
2096-02-01,7174315556.626506
2096-03-01,7169928509.90471
2096-04-01,7165238908.236583
2096-05-01,7160700584.041621
2096-06-01,7156010982.373494
2096-07-01,7151472658.178533
2096-08-01,7146783056.510406
2096-09-01,7142093454.8422785
2096-10-01,7137555130.647317
2096-11-01,7132865528.97919
2096-12-01,7128327204.784227
2097-01-01,7123637603.1161
2097-02-01,7118948001.447973
2097-03-01,7114712232.199343
2097-04-01,7110022630.531216
2097-05-01,7105484306.336254
2097-06-01,7100794704.668127
2097-07-01,7096256380.4731655
2097-08-01,7091566778.805038
2097-09-01,7086877177.136911
2097-10-01,7082338852.94195
2097-11-01,7077649251.273823
2097-12-01,7073110927.078861
2098-01-01,7068421325.410734
2098-02-01,7063731723.742607
2098-03-01,7059495954.493976
2098-04-01,7054806352.825849
2098-05-01,7050268028.630887
2098-06-01,7045578426.96276
2098-07-01,7041040102.767798
2098-08-01,7036350501.099671
2098-09-01,7031660899.431544
2098-10-01,7027122575.236583
2098-11-01,7022432973.568456
2098-12-01,7017894649.373494
2099-01-01,7013205047.705367
2099-02-01,7008515446.03724
2099-03-01,7004279676.788609
2099-04-01,6999590075.1204815
2099-05-01,6995051750.92552
2099-06-01,6990362149.257393
2099-07-01,6985823825.062431
2099-08-01,6981134223.394304
2099-09-01,6976444621.726177
2099-10-01,6971906297.531216
2099-11-01,6967216695.863089
2099-12-01,6962678371.668127
2100-01-01,6957988770.0
